2016 Data:
UnrecognizedTaxBenefits: 710000000
UnrecognizedTaxBenefits: 1181000000
UnrecognizedTaxBenefits: 1710000000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions: 50000000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions: 22000000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions: 133000000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities: 16000000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities: 0
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities: 0
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued: 59000000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued: 67000000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense: 8000000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense: 18000000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense: 9000000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions: 20000000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions: 242000000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions: 308000000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions: 351000000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions: 254000000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions: 355000000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations: 2000000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations: 3000000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations: 1000000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate: 1100000000
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary: 43000000
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary: 655000000
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary: 96000000
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary: 590000000
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary: 303000000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount: 1710000000
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears: 23000000
